no,fd_Code,upper_Fd_Grupp_Nm,fd_Grupp_Nm,fd_Nm,fd_Wgh,food_Cnt
3075,D288024,원재료,어패류 및 수산물가공품,대게(통조림),100.00,1
3076,D288025,원재료,어패류 및 수산물가공품,새우(장조림),100.00,1
3077,D288026,원재료,어패류 및 수산물가공품,시바새우(통조림),100.00,1
3078,D288027,원재료,어패류 및 수산물가공품,성게(통조림),100.00,1
3079,D288028,원재료,어패류 및 수산물가공품,꽁치(통조림),100.00,1
3080,D289001,원재료,유지류,마가린,6.00,1
3081,D289002,원재료,유지류,버터,6.00,1
3082,D289003,원재료,유지류,들기름,100.00,1
3083,D289004,원재료,유지류,땅콩버터,100.00,1
3084,D289005,원재료,유지류,아보카도유,100.00,1
3085,D289006,원재료,유지류,올리브유,100.00,1
3086,D289007,원재료,유지류,참기름,100.00,1
3087,D291001,원재료,조미로류,소금,2.00,1
3088,D291002,원재료,조미로류,"소금(파, 마늘)",7.00,3
3089,D291011,원재료,조미로류,촛물(마밥),107.00,1
3090,D291012,원재료,조미로류,겨자페이스트,100.00,1
3091,D291013,원재료,조미로류,고춧가루,100.00,1
3092,D291014,원재료,조미로류,깨소금,100.00,1
3093,D291015,원재료,조미로류,맛술,100.00,1
3094,D291016,원재료,조미로류,발사믹식초,100.00,1
3095,D291017,원재료,조미로류,생강페이스트,100.00,1
3096,D291018,원재료,조미로류,식초,100.00,1
3097,D291019,원재료,조미로류,월계수잎(말린것),100.00,1
3098,D291020,원재료,조미로류,타임,100.00,1
3099,D291021,원재료,조미로류,후추,100.00,1
3100,D292001,원재료,채소류,깐마늘,12.00,1
3101,D292002,원재료,채소류,깻잎,5.00,1
3102,D292003,원재료,채소류,당근,70.00,1
3103,D292004,원재료,채소류,무,70.00,1
3104,D292005,원재료,채소류,방울토마토,140.00,1
3105,D292006,원재료,채소류,배추,70.00,1
3106,D292007,원재료,채소류,상추(청상추),15.00,1
3107,D292008,원재료,채소류,쑥갓,30.00,1
3108,D292009,원재료,채소류,아스파라거스(통조림),60.00,1
3109,D292010,원재료,채소류,양배추,30.00,1
3110,D292011,원재료,채소류,양파,15.00,1
3111,D292012,원재료,채소류,오이,70.00,1
3112,D292013,원재료,채소류,콩잎,15.00,1
3113,D292014,원재료,채소류,토마토,200.00,1
3114,D292015,원재료,채소류,파슬리,10.00,1
3115,D292016,원재료,채소류,풋고추,70.00,1
3116,D292017,원재료,채소류,호박잎(데친것),50.00,1
3117,D292019,원재료,채소류,고수,100.00,1
3118,D292020,원재료,채소류,꽈리고추,100.00,1
3119,D292021,원재료,채소류,오이고추(생것),100.00,1
3120,D292022,원재료,채소류,청양고추(생것),100.00,1
3121,D292023,원재료,채소류,"꽃양배추(콜리플라워,생것)",100.00,1
3122,D292024,원재료,채소류,"꽃양배추(콜리플라워,데친것)",100.00,1
3123,D292025,원재료,채소류,당귀(생것),100.00,1
3124,D292027,원재료,채소류,돌나물(생것),100.00,1
3125,D292028,원재료,채소류,두릅(생것),100.00,1
3126,D292029,원재료,채소류,두릅(데친것),100.00,1
3127,D292030,원재료,채소류,땅두릅(생것),100.00,1
3128,D292031,원재료,채소류,땅두릅(데친것),100.00,1
3129,D292032,원재료,채소류,루꼴라(생것),100.00,1
3130,D292033,원재료,채소류,리크(생것),100.00,1
3131,D292034,원재료,채소류,리크(데친것),100.00,1
3132,D292035,원재료,채소류,통마늘(구운것),100.00,1
3133,D292036,원재료,채소류,마늘종(생것),100.00,1
3134,D292037,원재료,채소류,머위(생것),100.00,1
3135,D292038,원재료,채소류,머위(데친것),100.00,1
3136,D292039,원재료,채소류,무순(생것),100.00,1
3137,D292040,원재료,채소류,돌미나리(생것),100.00,1
3138,D292041,원재료,채소류,돌미나리(데친것),100.00,1
3139,D292042,원재료,채소류,미니파프리카(주황색),100.00,1
3140,D292043,원재료,채소류,미니파프리카(노란색),100.00,1
3141,D292044,원재료,채소류,미나파프리카(빨간색),100.00,1
3142,D292045,원재료,채소류,바질(생것),100.00,1
3143,D292046,원재료,채소류,바질(데친것),100.00,1
3144,D292047,원재료,채소류,박고지(말린것),100.00,1
3145,D292048,원재료,채소류,방울다다기양배추(생것),100.00,1
3146,D292049,원재료,채소류,방울다다기양배추(데친것),100.00,1
3147,D292050,원재료,채소류,배암차즈기(생것),100.00,1
3148,D292051,원재료,채소류,봄동(생것),100.00,1
3149,D292052,원재료,채소류,봄동(데친것),100.00,1
3150,D292053,원재료,채소류,섬쑥부쟁이(생것),100.00,1
3151,D292054,원재료,채소류,섬쑥부쟁이(데친것),100.00,1
3152,D292055,원재료,채소류,부추(생것),100.00,1
3153,D292056,원재료,채소류,부추(데친것),100.00,1
3154,D292057,원재료,채소류,브로콜리(생것),100.00,1
3155,D292058,원재료,채소류,브로콜리(데친것),100.00,1
3156,D292059,원재료,채소류,비트(생것),100.00,1
3157,D292060,원재료,채소류,비트(데친것),100.00,1
3158,D292061,원재료,채소류,삼채(생것),100.00,1
3159,D292062,원재료,채소류,삼채(데친것),100.00,1
3160,D292064,원재료,채소류,상추(적상추),100.00,1
3161,D292065,원재료,채소류,세발나물(생것),100.00,1
3162,D292066,원재료,채소류,세발나물(데친것),100.00,1
3163,D292067,원재료,채소류,샐러리(생것),100.00,1
3164,D292068,원재료,채소류,샐러리(데친것),100.00,1
3165,D292069,원재료,채소류,시금치(생것),100.00,1
3166,D292070,원재료,채소류,시금치(데친것),100.00,1
3167,D292071,원재료,채소류,"시금치(섬초,생것)",100.00,1
3168,D292072,원재료,채소류,"시금치(섬초,데친것)",100.00,1
3169,D292073,원재료,채소류,쌈추(생것),100.00,1
3170,D292074,원재료,채소류,쑥(생것),100.00,1
3171,D292075,원재료,채소류,쑥(데친것),100.00,1
3172,D292077,원재료,채소류,쑥갓(데친것),100.00,1
3173,D292079,원재료,채소류,아스파라거스(생것),100.00,1
3174,D292080,원재료,채소류,아스파라거스(데친것),100.00,1
3175,D292081,원재료,채소류,"아스파라거스(하얀색,생것)",100.00,1
3176,D292082,원재료,채소류,아욱(생것),100.00,1
3177,D292083,원재료,채소류,아욱(데친것),100.00,1
3178,D292084,원재료,채소류,양배추(찐것),100.00,1
3179,D292085,원재료,채소류,적양배추(생것),100.00,1
3180,D292087,원재료,채소류,자색양파,100.00,1
3181,D292088,원재료,채소류,취청오이(생것),100.00,1
3182,D292089,원재료,채소류,오이피클,100.00,1
3183,D292090,원재료,채소류,죽순(생것),100.00,1
3184,D292091,원재료,채소류,죽순(데친것),100.00,1
3185,D292092,원재료,채소류,죽순(통조림),100.00,1
3186,D292093,원재료,채소류,참나물(생것),100.00,1
3187,D292094,원재료,채소류,참나물(데친것),100.00,1
3188,D292095,원재료,채소류,청경채(생것),100.00,1
3189,D292096,원재료,채소류,청경채(데친것),100.00,1
3190,D292097,원재료,채소류,케일(생것),100.00,1
3191,D292098,원재료,채소류,콜라비(생것),100.00,1
3192,D292099,원재료,채소류,콜라비(데친것),100.00,1
3193,D292100,원재료,채소류,흑토마토,100.00,1
3194,D292101,원재료,채소류,토마토페이스트,100.00,1
3195,D292102,원재료,채소류,토마토퓨레(통조림),100.00,1
3196,D292103,원재료,채소류,파프리카(노란색),100.00,1
3197,D292104,원재료,채소류,파프리카(빨간색),100.00,1
3198,D292105,원재료,채소류,파프리카(주황색),100.00,1
3199,D292107,원재료,채소류,피망(빨간색),100.00,1
3200,D292108,원재료,채소류,피망(초록색),100.00,1
3201,D292109,원재료,채소류,양상추(생것),100.00,1
3202,D292111,원재료,채소류,상추쌈,269.00,7
3203,D293001,원재료,해조류,다시마(생것),70.00,1
3204,D293003,원재료,해조류,미역쌈,375.00,7
3205,D301001,주류,주류,맥주,200.00,1
3206,D301004,주류,주류,고량주,100.00,1
3207,D301005,주류,주류,막걸리,100.00,1
3208,D301006,주류,주류,매실주,100.00,1
3209,D301007,주류,주류,흑맥주,100.00,1
3210,D301008,주류,주류,보드카,100.00,1
3211,D301009,주류,주류,복분자주,100.00,1
3212,D301010,주류,주류,샴페인,100.00,1
3213,D301011,주류,주류,소주,100.00,1
3214,D301012,주류,주류,오가피주,100.00,1
3215,D301013,주류,주류,위스키,100.00,1
3216,D301014,주류,주류,청주,100.00,1
3217,D301015,주류,주류,칵테일,100.00,1
3218,D301016,주류,주류,백포도주,100.00,1
3219,D301017,주류,주류,적포도주,100.00,1
3220,D311001,조리가공식품류,조리가공식품류,스파게티,250.00,1
3221,D311002,조리가공식품류,조리가공식품류,스프(소고기),300.00,1
3222,D311003,조리가공식품류,조리가공식품류,"스프(소고기, 채소)",300.00,1
3223,D311004,조리가공식품류,조리가공식품류,스프(양송이),300.00,1
3224,D311005,조리가공식품류,조리가공식품류,스프(콘소메),300.00,1
3225,D311006,조리가공식품류,조리가공식품류,스프(크림),300.00,1
3226,D311008,조리가공식품류,조리가공식품류,즉석밥(누룽지),100.00,1
3227,D311009,조리가공식품류,조리가공식품류,즉석밥(잡곡),100.00,1
3228,D311010,조리가공식품류,조리가공식품류,즉석밥(백미),100.00,1
3229,D311011,조리가공식품류,조리가공식품류,옥수수(통조림),100.00,1
3230,D311012,조리가공식품류,조리가공식품류,밤(통조림),100.00,1
3231,D311013,조리가공식품류,조리가공식품류,녹색완두(통조림),100.00,1
3232,D311014,조리가공식품류,조리가공식품류,들깻잎장아찌(통조림),100.00,1
3233,D311015,조리가공식품류,조리가공식품류,무말랭이 무침,100.00,1
3234,D311016,조리가공식품류,조리가공식품류,양배추샐러드(코울슬로),100.00,1
3235,D311017,조리가공식품류,조리가공식품류,토마토(통조림),100.00,1
3236,D311018,조리가공식품류,조리가공식품류,할라피뇨(통조림),100.00,1
3237,D311019,조리가공식품류,조리가공식품류,양송이버섯(통조림),100.00,1
3238,D311020,조리가공식품류,조리가공식품류,닭꼬치,100.00,1
3239,D311021,조리가공식품류,조리가공식품류,육포,100.00,1
3240,D311027,조리가공식품류,조리가공식품류,동그랑땡(냉동),100.00,1
3241,D311032,조리가공식품류,조리가공식품류,샌드위치(닭고기),100.00,1
3242,D311033,조리가공식품류,조리가공식품류,샌드위치(생선),100.00,1
